id,name,address,lat,lng,operator,charger_type,power_kw,power,price,status,is_operational
459455,[Restricted] TWIN GALAXY (BASEMENT 1) (Residential Condo),"Twin Galaxy Residences, Johor Bahru, 80300",1.477868,103.76207,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459454,HOTEL HAKO JBCC (Hotel),"Hako Hotel JBCC, Johor Bahru, 80300",1.467939,103.76989,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459453,[PARTNER EVHUB] MENARA LANDMARK (Commercial),"Menara Landmark, Johor Bahru, 80000",1.465002,103.760117,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459452,[Restricted] D'SUITES AKASIA HORIZON (Residential Condo),"D' Suites Akasia Horizon, Johor Bahru, 79100",1.448387,103.628876,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459451,[Restricted] MERIDIN MEDINI EXECUTIVE SUITES (OUTDOOR) (Residential Condo),"Pangsapuri Meridian Medini, Iskandar Puteri, 79250",1.421901,103.628975,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459450,[Restricted] SOUTHERN MARINA RESIDENCES (WEST TOWER) (Residential Condo),"Southern Marina Residence, Johor Bahru, 79100",1.413567,103.657974,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459449,[Restricted] SUNWAY GRID RESIDENCE (Residential Condo),"Sunway GRID Residence, Iskandar Puteri, 79250",1.396111,103.632355,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459422,BHPetrol Persiaran Tengku Ampuan 1 by DC Handal,"Persiaran Tengku Ampuan 1, Shah Alam, 40400, Selangor",3.0399518674450974,101.54778817690953,DC Handal,CCS (Type 2),60,60 kW,1.20,In Use,True
458998,Casa Refleksologi,"No.7, Jalan Anggerik Indah, Taman Anggerik Indah, Triang, 28300, Pahang",3.2557427611545506,102.4295252801503,(Unknown Operator),Type 2 (Tethered Connector) ,22,22 kW,RM0.30/min (22kW AC)  RM1.00/min (40kW DC),In Use,True
458997,Hotel Nur,"C76, Jalan Dato' Ngau Ken Look, Temerloh, 28000, Pahang",3.4467188964843984,102.41294014493656,(Unknown Operator),CCS (Type 2),40,40 kW,RM1 per minute,In Use,True
458996,Hotel Jelai,"Jalan Tengku Ismail, Kampung Batu Satu, Temerloh, 28000, Pahang",3.4463782833245915,102.41357498980102,(Unknown Operator),Type 2 (Tethered Connector) ,22,22 kW,22kW AC - RM0.30/min 30kW DC - RM0.70/min,In Use,True
456362,chargEV | Pitstop @ Tangkak (180kW DC),"Outdoor Carpark, Lot PTD 16031, Jln Teknologi 1, Tangakak, 84900, Johor",2.2433127143120117,102.53164026307275,chargEV,CCS (Type 2),180,180 kW,DC @ RM1.60/kWh,In Use,True
313016,ChargeEV,"No.141, Pusat Komersial Changloon, Pekan, Kampung Baru Changloon, 06010 Changlun, Kedah, Changlun, 06010, Kedah",6.436811325694819,100.42989335928132,chargEV,CCS (Type 2),60,60 kW,RM1.3,In Use,True
312710,Dataran Bentong,"740 Jalan Tras, Bentong, 28700, Pahang",3.5276953266041886,101.90526461271975,(Unknown Operator),CCS (Type 2),60,60 kW,RM1.40/kWh,In Use,True
312365,Tealive Bagan Ajam,"Jalan Oren, Butterworth, 13000, Pulau Pinang",5.440049642726805,100.38211119172729,chargEV,CCS (Type 2),24,24 kW,RM1.30/kWh,In Use,True
312364,BYD Showroom Bukit Mertajam Iroll EV,"Lorong Setia Sentral 2, Perai, 13600, Pulau Pinang",5.354625430612572,100.41966511770096,chargEV,CCS (Type 2),80,80 kW,RM1.70/kWh,In Use,True
312363,Starbucks Raja Uda DT,"2020, Jalan Raja Uda, Butterworth, 12300, Penang",5.414816874265128,100.38141314726766,chargEV,CCS (Type 2),60,60 kW,RM1.30/kWh,In Use,True
311714,GO TO-U CHARGING HUB @ PANTAI BATU BUROK,"Tmn Awam Batu Buruk, Kuala Terengganu, 20400 , Terengganu",5.320609078218041,103.15440805118715,Go ToU,CCS (Type 2),120,120 kW,RM1.40/kWh,In Use,True
311713,GO TO-U CHARGING HUB @ DATARAN SHAHBANDAR,"Jalan Sultan Zainal Abidin, Kuala Terengganu, 20000 , Terengganu",5.336942839097148,103.14092931074845,Go ToU,CCS (Type 2),120,120 kW,RM1.40/kWh,In Use,True
311405,De'ahza Homestay Gurun,"17, Lorong 24, Taman Gurun Jaya, 08300 Gurun, Kedah, Malaysia, Gurun, 08300, Kedah",5.816872446930503,100.47019020913825,(Unknown Operator),Type 2 (Tethered Connector) ,7,7 kW,N/A,In Use,True
311392,DC Handal | Medini EV Forecourt [300kW DC],"4, Lebuh Medini Utara, Iskandar Puteri, 79200, Johor",1.4297701830106604,103.63282382814009,DC Handal,CCS (Type 2),300,300 kW,DC @ RM1.30/kWh,In Use,True
311391,Kuantan City Mall (P4) by DC Handal,"Kuantan City Mall Pillar (P4), Kuantan, 25300, Pahang",3.817508680176104,103.32757215864842,DC Handal,CCS (Type 2),120,120 kW,RM1.40-RM0.90,In Use,True
311390,MH Hotel Ipoh by DC Handal,"Hotel Lobby Level, MH Hotel Ipoh,, Ipoh, 31400, Perak",4.6217330386739945,101.11715017027302,DC Handal,CCS (Type 2),120,120 kW,RM1.30,In Use,True
311348,DC Handal | Johor Premium Outlets (Zone F) Commercial [320kW DC],"Zone F, Johor Premium Outlets, Kulai, 81000, Johor",1.6033024944264724,103.62345700778337,DC Handal,CCS (Type 2),320,320 kW,DC @ RM1.50/kWh,In Use,True
311299,C-Mart Menara Alor Setar by DC Handal,"Jalan Istana Kuning, Alor Setar, 05100, Kedah",6.125105796828933,100.36875279177457,DC Handal,CCS (Type 2),180,180 kW,RM1.30,In Use,True
311278,EI Charge Bukit Tinggi,"15, Jalan Pesona 1, Taman Pesona Height, Jln Bukit Tinggi, Kampung Bukit Tinggi, Bentong, 28750, Pahang",3.3538744850402793,101.82722644270251,(Unknown Operator),CCS (Type 2),60,60 kW,RM1.40/kWh,In Use,True
308756,Smart Penang ,"169, Jalan Jelutong, Jelutong, 11600, Pulau Pinang",5.40044522516331,100.32336250129765,chargEV,CCS (Type 2),120,120 kW,RM1.60/min,In Use,True
307699,AmanJaya Walk by DC Handal,"Jalan Badlishah, Sungai Petani, 08000, Kedah",5.67543,100.50787,DC Handal,CCS (Type 2),240,240 kW,RM1.50,In Use,True
306732,United Point Mall Segambut by DC Handal,"Jalan 1/38C, Kuala Lumpur, 52000",3.1907406783919754,101.65339668312879,DC Handal,CCS (Type 2),120,120 kW,RM1.20,In Use,True
306731,ICE Sales Gallery by DC Handal,"Jalan Pantai Sentral 1, Kuala Lumpur, 58000",3.1015790176272304,101.66692424064126,DC Handal,CCS (Type 2),120,120 kW,RM1.20,In Use,True
306730,Pulse Grande Hotel Putrajaya by DC Handal,"Jalan Putra Perdana, Putrajaya, 62519, Putrajaya",2.9433395118267214,101.69997592712821,DC Handal,CCS (Type 2),47,47 kW,RM1.00,In Use,True
305583,Petronas NKVE,"Lot 15385 KM 15, 3, New Klang Valley Expy, Damansara Bound, Petaling Jaya, 47000 , Selangor",3.119187,101.592813,Jom Charge,CCS (Type 2),150,150 kW,RM1.50/kWh,In Use,True
305530,Gamuda Gardens (200kW DC x 4),"Waterfront Village, , Rawang, 48050 , Selangor ",3.283483660240023,101.54025882934667,Gentari Go (MY),CCS (Type 2),200,200 kW,1.50 per kWh,In Use,True
304542,Petron Kg. Gemuroh (TNB Electron),"Lot PT 102422, Kampung Gemuroh, 21060, Terengganu",5.349086718773293,103.01908758564514,Go ToU,CCS (Type 2),34,34 kW,RM1.40/kWh,In Use,True
303964,Gurney Plaza,"B1 Car park, George Town, 10250, Pulau Pinang",5.437956611846076,100.30977069128102,Tesla (Tesla-only charging),CCS (Type 2),250,250 kW,N/A,In Use,True
302725,Shell LPT 2 RNR Paka KT Bound,"Paka (North Bound) Paka,, Paka,  23000 ,  Terengganu",4.6472725848,101.7310334231055,Shell Recharge (Malaysia),CCS (Type 2),180,180 kW,Please refer to Shell Recharge App for pricing​,In Use,True
302724,Shell LPT 2 RNR Paka KL Bound,"Paka (South Bound) ,  Paka,  23000,  Terengganu",4.645522438018084,103.3443739419308,Shell Recharge (Malaysia),CCS (Type 2),180,180 kW,Please refer to Shell Recharge App for pricing​,In Use,True
302723,Shell LPT 2 Perasing RNR,"Perasing R&R Lebuhraya Pantai Timur,, Chukai,  24000, Terengganu",4.020795568231557,103.31399206344597,Shell Recharge (Malaysia),CCS (Type 2),180,180 kW,Please refer to Shell Recharge App for pricing​,In Use,True
302466,AEON Mall Kinta City (TNB Electron),"No 2, Jalan Teh Lean Swee, Ipoh, 31400 , Perak ",4.61404,101.11803,Go ToU,CCS (Type 2),47,47 kW,RM1.35/kWh,In Use,True
302465,AEON Mall Taiping (TNB Electron),"Lot 8576 & 8577, Taiping, 34000 , Perak",4.87335,100.73086,Go ToU,CCS (Type 2),47,47 kW,RM1.35/kWh,In Use,True
302210,AEON Mall Kota Bharu,"Jalan Maulana Khurasan, Kota Bharu, 15150, Kelantan",6.108795211839322,102.23038450073204,Go ToU,CCS (Type 2),47,47 kW,RM1.35/kWh,In Use,True
302209,AEON Mall Seri Manjung (TNB Electron) ,"Jalan Sitiawan, Lumut, 32200, Perak., Lumut, 32040, Perak",4.221061350566757,100.67141097744047,Go ToU,CCS (Type 2),47,47 kW,RM1.35/kWh,In Use,True
301867,Encore Melaka by DC Handal,"Jalan Persisiran Pantai, Taman Limbongan Jaya, , Malacca City, 75200, Malacca",2.1886185778604386,102.22003323991703,DC Handal,CCS (Type 2),240,240 kW,RM1.50,In Use,True
301623,XPENG Glenmarie by DC Handal,"5, Jalan Pelukis U1/46, Shah Alam, 40150, Selangor",3.088297087824813,101.5753787031208,DC Handal,CCS (Type 2),120,120 kW,RM1.30,In Use,True
301288,Shell Bukit Jalil TPM,"NORTH SOUTH EXPRESSWAY, Kuala Lumpur, 57100, Kuala Lumpur",3.0556299686431885,101.70437622070312,Shell Recharge (Malaysia),CCS (Type 2),120,120 kW,Please refer to Shell Recharge App for pricing,In Use,True
301217,Gentari | Gamuda Cove (DC 240kW),"Gamuda Cove Experiance Gallery, Dengkil, 42700, Selangor",2.8852469903292643,101.61649051641916,Gentari Go (MY),CCS (Type 2),240,240 kW,DC @ RM1.60/kWh + RM1.50/min (after 1 hours),In Use,True
301067,WCE E32 Trong Toll Plaza by DC Handal,"MPWF+X8 Terong, Trong, 34800, Perak",4.697722841126321,100.72287123029992,DC Handal,CCS (Type 2),400,400 kW,RM1.50,In Use,True
300453,WCE E32 Trong Toll Plaza by DC Handal,"MPXC+GH,, Terong, 34800, Perak",4.69778,100.72284,DC Handal,CCS (Type 2),400,400 kW,RM1.50,In Use,True
300078,Menara MATRADE West Wing by DC Handal,"West Wing Menara MATRADE, , Kuala Lumpur,, 50480 , Wilayah Persekutuan Kuala Lumpur",3.177577,101.666105,DC Handal,CCS (Type 2),200,200 kW,RM1.30,In Use,True
300077,MG Motor Petaling Jaya by DC Handal,"Lot 8241, Ground Floor,, Petaling Jaya,, 46100, Selangor",3.095361120767933,101.63277914241291,DC Handal,CCS (Type 2),47,47 kW,RM1.30,In Use,True
299969,WCE E32 Taiping Selatan Toll Plaza by DC Handal,"QP8G+RH,, Changkat Jering,, 34850, Perak",4.76716507978314,100.72709555411393,DC Handal,CCS (Type 2),400,400 kW,RM1.50,In Use,True
299968,C-Mart Nibong Tebal by DC Handal,"Taman Perindustrian Nibong Tebal, Nibong Tebal, 14300, Penang",5.178504948344823,100.48122091354276,DC Handal,CCS (Type 2),47,47 kW,RM1.30,In Use,True
299781,Persiaran TESCO,"Persiaran TESCO, 31600, Perak",4.494425649679485,101.15489251419518,ChargeSini,Unknown,60,60 kW,RM1.40/kWh,In Use,True
299716,Gentari | Senawang South Bound Layby (BESS | 150kW DC),"Senewang Layby South Bound, KM250, Senawang, 71450, Negeri Sembilan",2.6402662142461963,101.99580836933228,Gentari Go (MY),CCS (Type 2),150,150 kW,DC @ RM1.80/kWh,In Use,True
299471,Kelab Golf Perkhidmatan Awam (KGPA),"Bukit Kiara, Petaling Jaya, Selangor",3.1302279855423905,101.64358293605466,(Unknown Operator),Type 2 (Socket Only),7,7 kW,RM0.12/min,In Use,True
299457,IJM Bayouri Sales Gallery Jawi Penang by DC Handal,"IJM Bayouri Sales Gallery Jawi,, Sungai Jawi, 14200, Penang",5.1932476197917765,100.48813369891582,DC Handal,CCS (Type 2),47,47 kW,RM1.30,In Use,True
299323,IOI City Mall Putrajaya LG Zone D by DC Handal ,"LG Zone D, IOI City Mall,, Putrajaya, 62502, Wilayah Persekutuan Putrajaya",2.9691498356477126,101.7145284443427,DC Handal,CCS (Type 2),47,47 kW,N/A,In Use,True
299297,"DC Handal | Johor Premium Outlets (Zone E) [200kW & 320kW DC, 22kW AC]","Zone E, Johor Premium Outlets, Kulai, 81000, Johor",1.6027549391701115,103.62244443119016,DC Handal,CCS (Type 2),200,200 kW,DC @ RM1.50/kWh | AC @ RM0.90/kWh,In Use,True
299296,Desaru Coast Riverside Johor by DC Handal [200 kW Dynamic DC],"Persiaran Pantai, 81930, Johor",1.5385857455990788,104.26428708302444,DC Handal,CCS (Type 2),200,200 kW,RM1.50,In Use,True
299295,The Pines Melaka by DC Handal [100 kW Dynamic DC],"33, Jalan Tun Sri Lanang, Malacca City, 75100, Malaka",2.2044404478298674,102.25242927466581,DC Handal,CCS (Type 2),100,100 kW,RM 1.50/kWh,In Use,True
299294,Wisma UOA Damansara II by DC Handal [200 kW Dynamic DC],"Wisma UOA Damansara II, 50, Jalan Dungun, , Kuala Lumpur, 50490, Wilayah Persekutuan Kuala Lumpur",3.1515669104173014,101.66647547942875,DC Handal,CCS (Type 2),200,200 kW,RM1.50,In Use,True
299293,UOA Business Park Glenmarie by DC Handal [200 kW Dynamic DC],"UOA Business Park Glenmarie, J, Shah Alam, 40150, Selangor",3.0857290623483493,101.58690691810989,DC Handal,CCS (Type 2),200,200 kW,RM1.50,In Use,True
299196,Bamboo Hills DUKE by DC Handal,"Bamboo Hills, Off Lebuhraya Duta, Kuala Lumpur, 51200, Wilayah Persekutuan",3.1940416424604336,101.67292912732864,DC Handal,CCS (Type 2),200,200 kW,RM1.50,In Use,True
299195,Wisma MCA Jalan Ampang by DC Handal,"163, Jalan Ampang, Kuala Lumpur, 50450, Wilayah Persekutuan",3.1599740630678923,101.71657119717622,DC Handal,CCS (Type 2),150,150 kW,RM1.50,In Use,True
299194,Bangsar South The Vertical (Lazada HQ) by DC Handal,"The Vertical, Bangsar South,, Kuala Lumpu, 59200, Wilayah Persekutuan",3.111356444851495,101.66566376998094,DC Handal,CCS (Type 2),100,100 kW,RM1.50,In Use,True
299193,Bangsar South The Vertical B1 by DC Handal,"Jalan Kerinchi, Kuala Lumpur, 59200",3.111413745822773,101.66569946412915,DC Handal,CCS (Type 2),47,47 kW,RM1.30,In Use,True
299183,Bangsar South The Sphere UG by DC Handal,"The Sphere Upper Ground, Bangsar South, , Kuala Lumpur, 59200, Wilayah Persekutuan",3.1109152186687226,101.66784184834864,DC Handal,CCS (Type 2),240,240 kW,RM1.50,In Use,True
299182,Bangsar South The Horizon B1 by DC Handal ,"B1, The Horizon 1, Bangsar South,, Kuala Lumpur, 59200, Wilayah Persekutuan",3.1108941686467517,101.6677757580369,DC Handal,CCS (Type 2),30,30 kW,RM1.30,In Use,True
299181,Udini Square Gelugor Penang by DC Handal ,"B1, Udini Square,, Gelugor , 11700 , Pulau Pinang",5.378289280758381,100.31416060075344,DC Handal,CCS (Type 2),100,100 kW,RM1.30,In Use,True
299180,Choo Plaza Georgetown by DC Handal,"41, Lorong Abu Siti, , George Town, 10400, Penang",5.417975662433037,100.32376090728133,DC Handal,CCS (Type 2),90,90 kW,RM1.50,In Use,True
299179,Ferringhi Garden Restaurant by DC Handal,"34, Jalan Batu Ferringhi, , Batu Ferringhi, , 111000, Penang",5.47126,100.24517,DC Handal,CCS (Type 2),47,47 kW,RM1.30,In Use,True
298947,WCE E32 Assam Jawa Toll Plaza by DC Handal,WCE Assam Jawa Toll Plaza,3.3133566515275845,101.37419292125537,DC Handal,CCS (Type 2),200,200 kW,RM1.50/kWh,In Use,True
298380,Petronas R&R Gunung Semanggol South bound,"Jalan Bukit Merah, 34400, Perak",4.988317179605261,100.66553791789175,Jom Charge,CCS (Type 2),150,150 kW,[JomCharge Ready] Charging rate: Type 2 - RM 1.20/min CCS - RM 1.20/min CHAdeMO - RM 1.20/min NOTE: not compatible with Tesla CHAdeMO adapter,In Use,True
298146,Lebuhraya Utara–Selatan,"Lebuhraya Utara–Selatan, Behrang, 35950, Perak",3.783416918190639,101.44618707517702,Jom Charge,CCS (Type 2),150,150 kW,N/A,In Use,True
298145,"JomCharge, R&R Ulu Bernam","North-South Expy, Tanjong Malim, 50480, Selangor",3.6628652811950246,101.52061810316161,Jom Charge,CCS (Type 2),150,150 kW,N/A,In Use,True
297693,Shell LDP D Alpinia,"LOT 117230 (TAPAK C), PUCHONG GATEWAY, BANDAR PUTRA PERMAI, PETALING, 47110, SELANGOR",2.980460414727784,101.64718938115136,Shell Recharge (Malaysia),CCS (Type 2),180,180 kW,Please refer to Shell Recharge App for pricing​,In Use,True
297559,Handal Indah Depot,"23 Jalan Firma 2, Tebrau, 81100, Johor",1.5341866843580192,103.746420392078,DC Handal,CCS (Type 2),80,80 kW,RM1.30/kWh,In Use,True
297551,Hentian Gua Musang by DC Handal [47 kW Dynamic DC],"Lot 10280, , Gua Musang, 18300, Kelantan",4.826540698146232,101.96267366977577,DC Handal,CCS (Type 2),47,47 kW,RM1.30/kWh,In Use,True
297400,Gentari | Senawang North Bound Layby (BESS | 150kW DC),"Senawang Layby North Bound, Senawang, 71200, Negeri Sembilan",2.6298985882089596,101.99864004758479,Gentari Go (MY),CCS (Type 2),150,150 kW,DC @ RM1.80/kWh,In Use,True
297133,Jom Charge - McD Pantai Sentral Park,"2, Jalan Pantai Sentral, KL, 59200, W.P. Kuala Lumpur",3.102138797595174,101.66660133248251,Jom Charge,CCS (Type 2),100,100 kW,N/A,In Use,True
297031,Da Men Mall,"1, Persiaran Kewajipan, Usj 1, Subang Jaya, 47600 , Selangor",3.0574949878249953,101.59273718189957,Shell Recharge (Malaysia),Type 2 (Tethered Connector) ,11,11 kW,As per Shell Recharge app,In Use,True
297030,Highlands Hotel,"Highlands Hotel, Resorts World Genting, Genting Highlands, 69000, Pahang",3.424090636431325,101.79137594284197,Shell Recharge (Malaysia),CCS (Type 2),360,360 kW,Please refer to Shell Recharge App for pricing,In Use,True
297029,Shell Recharge Impian Golf and Country Club,"Jalan Impian Gemilang, Saujana Impian, Kajang, 43000, Selangor",3.01749,101.795035,Shell Recharge (Malaysia),Type 2 (Tethered Connector) ,11,11 kW,Please refer to Shell Recharge App for pricing​,In Use,True
295988,Juru Setia Sentral (TNB Electron),"Setia Sentral Juru, Perai, 13600, Penang",5.354746140569034,100.41844354130342,Go ToU,CCS (Type 2),200,200 kW,RM 1.50 / kWh,In Use,True
295953,Pavilion Hotel,"170, Jln Bukit Bintang, Bukit Bintang, Kuala Lumpur,  55100 , Wilayah Persekutuan Kuala Lumpur",3.1484076738907305,101.71524155835607,Shell Recharge (Malaysia),Type 2 (Tethered Connector) ,11,11 kW,Please refer to Shell Recharge App for pricing​,In Use,True
295952,Banyan Tree KL,"2, Jalan Conlay, Kuala Lumpur, 50450, Wilayah Persekutuan Kuala Lumpur",3.1499789586367726,101.71397638010694,Shell Recharge (Malaysia),Type 2 (Tethered Connector) ,11,11 kW,Please refer to Shell Recharge App for pricing​,Offline,False
295951,Pavilion Bukit Jalil,"2, Persiaran Jalil 8, Bukit Jalil, Kuala Lumpur, 57000, Wilayah Persekutuan Kuala Lumpur",3.0530607980854176,101.67292364221993,Shell Recharge (Malaysia),Type 2 (Tethered Connector) ,22,22 kW,Please refer to Shell Recharge App for pricing​,In Use,True
290926,Jalan Padang Matsirat,"Jalan Padang Matsirat, 07000, Kedah",6.324573582782492,99.79657740999414,chargEV,Type 2 (Tethered Connector) ,22,22 kW,RM2.00/10 minutes,In Use,True
290709,Nadi Bangsar,"Jalan Tandok, 59000",3.126061587784136,101.67585923754729,ChargeSini,CCS (Type 2),80,80 kW,N/A,In Use,True
290708,Starbucks Kuantan Indera Mahkota Dt,"Jln IM 7/1, 25200, Pahang",3.834005809666465,103.29928261878513,chargEV,CCS (Type 2),60,60 kW,N/A,In Use,True
290707,Petronas KM 26 Jalan Gambang,"Jalan Kuala Lumpur – Kuantan, Gambang, 26070, Pahang",3.7113084205591775,103.12696483558534,Gentari Go (MY),CCS (Type 2),150,150 kW,RM 1.70/kWh,In Use,True
289617,Petronas KLIA 1 (45kW DC),"Petronas Pt3906, Jalan Terminal, Sepang, 43900, Selangor",2.7643898019282034,101.68310825889165,Jom Charge,CCS (Type 2),45,45 kW,RM1.10/min,In Use,True
289127,Permy Mall Miri,"Jalan Dato Seri Joseph Balan Seling, Bandar Baru Permyjaya, 98000, Sarawak",4.449624925158105,114.03766639938112,chargEV,Type 2 (Socket Only),22,22 kW,Yearly Subscription,In Use,True
289126,SEB Miri,"Sesco, 98000, Sarawak",4.4210632173275854,114.01784891623174,chargEV,Type 2 (Socket Only),22,22 kW,N/A,In Use,True
289125,Miri Green Community Hub,"Jalan Yakin, 98000, Sarawak",4.41435096047438,114.00593024458135,chargEV,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
289124,Miri City Hall,"Jalan Bandaraya, 98000, Sarawak",4.387746239885615,113.97363715894085,chargEV,Type 2 (Tethered Connector) ,7.4,7.4 kW,N/A,In Use,True
289123,The Spring Bintulu,"Bintulu Promenade, 97000, Sarawak",3.180947500662782,113.03493977560356,chargEV,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
289122,SEB Sibu,"Jalan Deshon, 96000, Sarawak",2.3077787422848814,111.86227520113198,chargEV,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
289121,Wisma Sanyan,"Jalan Sanyan 三洋路, 96000, Sarawak",2.2904465883684964,111.82554531277992,chargEV,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
289120,Roxy Serian,"Jalan Bandar Serian, 94700, Sarawak",1.1743735322419013,110.56577690181456,chargEV,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
289119,Sematan Roxy Hotel,"Jalan Seacom, Sarawak",1.8253702934829334,109.75214413563276,chargEV,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
289118,Damai Beach Resort,"Jalan Sultan Tengah, Sarawak",1.7484181317953045,110.31446951223745,chargEV,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
289117,CENTEXS,"Jalan Sultan Tengah, Sarawak",1.6755097893359192,110.34271111478245,chargEV,CCS (Type 2),120,120 kW,N/A,In Use,True
289116,Petros Darul Hana,"Jalan Tun Salahuddin, 93000, Sarawak",1.56503847898027,110.36570133730527,chargEV,CCS (Type 2),60,60 kW,N/A,In Use,True
289115,iCom Square ChargEV,"Jalan Pending, 93450, Sarawak",1.5515193946041848,110.37295996932642,chargEV,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
289114,iCom Square x Gentari ,"Jalan Pending, 93000, Sarawak",1.5507358257278412,110.37132295206487,Jom Charge,CCS (Type 2),150,150 kW,N/A,In Use,True
289044,Waterfront Hotel,"Jalan Tun Abang Haji Openg, 93000, Sarawak",1.5586242433341226,110.34462174731527,chargEV,Type 2 (Socket Only),22,22 kW,N/A,In Use,True
289043,Mederka Plaza,"Jalan Barrack, 93000, Sarawak",1.5582486950136172,110.34381088882378,chargEV,Type 2 (Socket Only),22,22 kW,Yearly Subscription,In Use,True
289042,The Podium,"Jalan Tun Ahmad Zaidi Adruce, 93000, Sarawak",1.5275397137946527,110.3358579584276,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
285135,Copthorne Cameron Highlands,"Kea Farm, Cameron Highlands, 39100, Pahang",4.504877261512931,101.4087164034272,(Unknown Operator),Type 2 (Tethered Connector) ,7,7 kW,N/A,In Use,True
280188,Lebuhraya Utara–Selatan,"Lebuhraya Utara–Selatan, 78000, Melaka",2.445081603097563,102.20609157069293,Tesla (Tesla-only charging),CCS (Type 2),250,250 kW,1.25/kWh,In Use,True
279460,Pavilion KL,"Pavilion Kuala Lumpur, 168 Jalan Bukit Bintang, 55100 , Kuala Lumpur",3.1506265487112097,101.70763605512641,Shell Recharge (Malaysia),CCS (Type 2),60,60 kW,Please refer to Shell Recharge App for pricing​,In Use,True
279459,IOI Connezion,"3 CAR PARK BAYS NEXT TO A-G-01, Putrajaya,  62502, Putrajaya",2.9645142555236816,101.72149658203125,Shell Recharge (Malaysia),Type 2 (Tethered Connector) ,11,11 kW,Please refer to Shell Recharge App for pricing,In Use,True
279111,Paradigm Mall JB,"PARADIGM MALL JOHOR BAHRU, Johor Bahru, 81200, Johor",1.516175389289856,103.68168123607626,Shell Recharge (Malaysia),Type 2 (Tethered Connector) ,11,11 kW,Please refer to Shell Recharge App for pricing,In Use,True
278507,XPark Sunway City Ipoh,"No. 1, Persiaran Lagun, , Ipoh, 31150, Perak",4.6201881356441845,101.14831524557599,Jom Charge,CCS (Type 2),100,100 kW,RM1.50/kWh,In Use,True
274441,ParkEasy @ Hyatt Regency Kuantan,"Teluk Cempedak, Kuantan, 25050, Pahang",3.8117328,103.3717045,ParkEasy,Type 2 (Tethered Connector) ,22,22 kW,As per ParkEasy app. Parking fee applies,In Use,True
274440,ParkEasy @ MyTOWN Shopping Centre,"Level 3, No.6, Jalan Cochrane, Seksyen 90, 55100, Kuala Lumpur",3.134935653344625,101.72291988173652,(Unknown Operator),Type 2 (Tethered Connector) ,11,11 kW,As per ParkEasy app. Parking fee applies,In Use,True
274419,KSL AUTOMOBILE ENTERPRISE,"Lorong 3, Klang, 41050, Selangor",3.0320488743881384,101.47225567832493,(Unknown Operator),Type 2 (Tethered Connector) ,22,22 kW,RM7/hr,In Use,True
272739,Sunway Medical Centre,"5, Jalan Lagoon Selatan, Bandar Sunway, Petaling Jaya, 47500, Selangor",3.0662840788850048,101.60883364438882,Shell Recharge (Malaysia),Type 2 (Tethered Connector) ,7,7 kW,Please refer to Shell Recharge App for pricing,In Use,True
272738,Thomson Hospital,"11 JLN TEKNOLOGI,TMN SAINS SELANGOR, Petaling Jaya, 47810 , Selangor",3.1490321159362793,101.57888793945312,Shell Recharge (Malaysia),Type 2 (Tethered Connector) ,11,11 kW,Please refer to Shell Recharge App for pricing,In Use,True
272737,Sunway Pyramid,"No. 3, Jalan PJS 11/15, Sunway City, Petaling Jaya, 47500 , Selangor",3.0730197776390895,101.60770072325602,Shell Recharge (Malaysia),Type 2 (Tethered Connector) ,3.7,3.7 kW,Please refer to Shell Recharge App for pricing,In Use,True
272736,ParkEasy @ DC Mall,"6, Jalan Damanlela, Bukit Damansara, Kuala Lumpur, 50490 , Wilayah Persekutuan Kuala Lumpur",3.1457698511140615,101.66245708173652,ParkEasy,Type 2 (Tethered Connector) ,11,11 kW,Please refer to ParkEasy app for rates,In Use,True
272734,The LINC KL,"360, Jln Tun Razak, Taman U Thant, Kuala Lumpur, 50400, Wilayah Persekutuan Kuala Lumpur",3.159032,101.720941,Shell Recharge (Malaysia),Type 2 (Tethered Connector) ,11,11 kW,Please refer to Shell Recharge App for pricing,In Use,True
